PK,NOMBRE,sameAs,direccion,DISTRITO,distrito_url,LATITUD,LONGITUD,TELEFONO,CONTENT-URL
3477,Parroquia Santo Cristo del Olivar,,calle ca&ntilde;izares 4,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.413107854258804,-3.70166895865617,913 693 000,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=52363d232e91f010VgnVCM1000000b205a0aRCRD
3492,Parroquia Santo Domingo de Guzman,,calle camarena 183,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.38760029746739,-3.755046991390931,917 182 713,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd0d0713fb71c010VgnVCM1000000b205a0aRCRD
3491,Parroquia Santo Domingo de la Calzada,,canada real galiana 4,Villa de Vallecas,http://dbpedia.org/resource/Villa_de_Vallecas,40.35747277692355,-3.5640940621195476,695 792 209,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=55463d232e91f010VgnVCM1000000b205a0aRCRD
3493,Parroquia Santo Domingo Savio,,calle santo domingo savio 2,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.430416107246955,-3.634295811440002,913 683 105,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58563d232e91f010VgnVCM1000000b205a0aRCRD
3397,Parroquia Santo Nino de Cebu,,calle lucio del valle 4,Chamberí,http://dbpedia.org/resource/Chamberi,40.44009015462179,-3.707538371382549,915 331 033,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b663d232e91f010VgnVCM1000000b205a0aRCRD
3689,Parroquia Santo Tomas Apostol,,calle fernando gabriel 18,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.424663059741754,-3.6368941477562604,917 545 505,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e763d232e91f010VgnVCM1000000b205a0aRCRD
3690,Parroquia Santo Tomas de Villanueva,,calle leoneses 6,Puente de Vallecas,http://dbpedia.org/resource/Puente_de_Vallecas,40.38238562242698,-3.647852675119803,913 038 646,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11963d232e91f010VgnVCM1000000b205a0aRCRD
3515,Parroquia Santos Apostoles Felipe y Santiago el Menor,,calle poeta blas de otero 79,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.4222373281895,-3.6518537374797626,913 554 246,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=14a63d232e91f010VgnVCM1000000b205a0aRCRD
3469,Parroquia Santos Cosme y Damian,,calle ramirez tome 22,Puente de Vallecas,http://dbpedia.org/resource/Puente_de_Vallecas,40.389761241361015,-3.648359291453027,917 774 769,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d6b63d232e91f010VgnVCM1000000b205a0aRCRD
3546,Parroquia Santos Inocentes,,calle embajadores 209,Arganzuela,http://dbpedia.org/resource/Arganzuela,40.38714034837897,-3.690253823821967,915 396 644,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99c63d232e91f010VgnVCM1000000b205a0aRCRD
3573,Parroquia Santos Justo y Pastor,,plaza dos de mayo 11,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.42667642437817,-3.7044741914350965,915 217 925,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcd63d232e91f010VgnVCM1000000b205a0aRCRD
3691,Parroquia Transfiguracion del Senor,,calle isabelita usera 34,Usera,http://dbpedia.org/resource/Usera,40.3834839413912,-3.7079235781732676,914 751 875,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9fe63d232e91f010VgnVCM1000000b205a0aRCRD
3700,Parroquia Virgen de La Candelaria,,plaza nuestra senora de la candelaria 1,San Blas-Canillejas,http://dbpedia.org/resource/San_Blas-Canillejas,40.43193943055567,-3.6141262628461504,913 203 905,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=92073d232e91f010VgnVCM1000000b205a0aRCRD
3706,Parroquia Virgen de La Fuensanta,,calle san filiberto 9,Usera,http://dbpedia.org/resource/Usera,40.38573108884355,-3.7146154582435367,914 696 877,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15173d232e91f010VgnVCM1000000b205a0aRCRD
3711,Parroquia Virgen de La Nueva,,calle calanda 28,Hortaleza,http://dbpedia.org/resource/Hortaleza,40.46228317076973,-3.642061657641845,913 002 127,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18273d232e91f010VgnVCM1000000b205a0aRCRD
3713,Parroquia Virgen de La Oliva,,calle castillo de simancas 1,San Blas-Canillejas,http://dbpedia.org/resource/San_Blas-Canillejas,40.4287339302711,-3.6272301391916852,913 043 762,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b373d232e91f010VgnVCM1000000b205a0aRCRD
3645,Parroquia Virgen de La Paloma y San Pedro el Real,,calle toledo 98,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.40814049050016,-3.7110693007323374,913 654 669,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e473d232e91f010VgnVCM1000000b205a0aRCRD
3715,Parroquia Virgen de La Providencia y San Cayetano,,calle ferrer del rio 18,Salamanca (Madrid),http://dbpedia.org/resource/Salamanca_(Madrid),40.43443807055464,-3.6718731697725486,917 262 422,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51673d232e91f010VgnVCM1000000b205a0aRCRD
3709,Parroquia Virgen de Lluc,,calle virgen del sagrario 22,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.436064349534234,-3.648980715764547,914 083 545 ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54773d232e91f010VgnVCM1000000b205a0aRCRD
3708,Parroquia Virgen de Los Llanos,,plaza virgen de los llanos 1,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.377239028819616,-3.779610495432089,917 058 471,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57873d232e91f010VgnVCM1000000b205a0aRCRD
3717,Parroquia Virgen de Los Remedios,,calle tomasa ruiz 8,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.396014279260996,-3.711071332498309,915 698 947,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a973d232e91f010VgnVCM1000000b205a0aRCRD
3712,Parroquia Virgen de Nuria,,calle juan de urbieta 5,Retiro (Madrid),http://dbpedia.org/resource/Retiro_(Madrid),40.403887392280765,-3.6782158948830608,915 520 297,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357aff632081c010VgnVCM1000000b205a0aRCRD
3702,Parroquia Virgen del Castillo,,avenida san luis 42,Hortaleza,http://dbpedia.org/resource/Hortaleza,40.473561352383825,-3.6503089389917607,917 644 486,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dda73d232e91f010VgnVCM1000000b205a0aRCRD
3703,Parroquia Virgen del Coro,,calle virgen de la alegria 12,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.4337147571673,-3.656645165415626,914 032 935,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=85c73d232e91f010VgnVCM1000000b205a0aRCRD
3705,Parroquia Virgen del Cortijo,,calle ona 91,Hortaleza,http://dbpedia.org/resource/Hortaleza,40.48774033383058,-3.663189118552132,917 663 081,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88d73d232e91f010VgnVCM1000000b205a0aRCRD
3710,Parroquia Virgen del Mar,,calle peones 2,San Blas-Canillejas,http://dbpedia.org/resource/San_Blas-Canillejas,40.42655202493092,-3.617507770548038,913 069 753,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=81f73d232e91f010VgnVCM1000000b205a0aRCRD
3716,Parroquia Virgen del Refugio y Santa Lucia,,calle manresa 60,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.491863823601186,-3.694311178526011,917 342 045,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67088c7c0f91f010VgnVCM1000000b205a0aRCRD
3714,Parroquia Virgen Peregrina,,calle diego de leon 36,Salamanca (Madrid),http://dbpedia.org/resource/Salamanca_(Madrid),40.43469027180194,-3.6811191182941503,914 111 212,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82288c7c0f91f010VgnVCM1000000b205a0aRCRD
3719,Parroquia Visitacion de Nuestra Senora,,calle pico de los artilleros 82,Moratalaz,http://dbpedia.org/resource/Moratalaz,40.407302967830155,-3.6400892956674387,917 733 705,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5388c7c0f91f010VgnVCM1000000b205a0aRCRD
60224,Primer Monasterio de la Visitacion (Las Salesas),,calle santa engracia 20,Chamberí,http://dbpedia.org/resource/Chamberi,40.43022928515631,-3.6964945333521664,914 487 822,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21a13d232e91f010VgnVCM1000000b205a0aRCRD
3432,Real Basilica Nuestra Senora de Atocha,,calle julian gayarre 1,Retiro (Madrid),http://dbpedia.org/resource/Retiro_(Madrid),40.40572253343359,-3.68326652731545,914 344 020,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b22413db5b71c010VgnVCM1000000b205a0aRCRD
3359,Real Basilica San Francisco el Grande,,calle san buenaventura 1,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41084005024222,-3.714503845728281,913 653 800 ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef8d0713fb71c010VgnVCM1000000b205a0aRCRD
3349,Real Monasterio de la Encarnacion,,plaza encarnacion 1,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41967800877382,-3.711567962866152,914 548 700 (Informacion general),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72ad0713fb71c010VgnVCM1000000b205a0aRCRD
4707297,Real Monasterio de Santa Isabel,,calle santa isabel 48,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41213027498252,-3.6994547941964946,914 548 700 (Informacion general),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=545b544a249c6110VgnVCM1000000b205a0aRCRD
3360,Real Oratorio del Caballero de Gracia,,calle caballero de gracia 5,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41953675995833,-3.700769178078419,915 326 937 / 915 240 664,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef153d232e91f010VgnVCM1000000b205a0aRCRD
60234,Santuario Nuestra Senora de los Peligros,,calle joaquin costa 49,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.44225176356738,-3.682150539114885,915 613 241,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8d3a8c7c0f91f010VgnVCM1000000b205a0aRCRD
3737,Santuario Nuestra Senora de Lourdes,,calle fortuny 21,Chamberí,http://dbpedia.org/resource/Chamberi,40.430190394656044,-3.690964947193256,913 197 780,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d561e79ee71c010VgnVCM1000000b205a0aRCRD
190382,Santuario Nuestra Senora de Sch�nstatt,,calle serrano 97,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.4382983860259,-3.686449566813232,915 618 992,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=067f755cf659f010VgnVCM2000000c205a0aRCRD
60225,Segundo Monasterio de la Visitacion (Las Salesas),,calle san bernardo 72,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.42746767635856,-3.7062036161064373,915 222 965,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4b13d232e91f010VgnVCM1000000b205a0aRCRD
60226,Tercer Monasterio de la Visitacion (Las Salesas),,paseo san francisco de sales 4,Chamberí,http://dbpedia.org/resource/Chamberi,40.43969242475297,-3.7165307035563613,915 333 436,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67c13d232e91f010VgnVCM1000000b205a0aRCRD
